,who,what,when,where,why,how,text
5220,0,0,0,0,0,after record year of job gains .,Hiring slows in US after record year of job gains
5221,0,0,0,0,Google,Sonos smart speakers patent fight .,Google loses Sonos smart speakers patent fight
5222,0,0,0,0,Two Haitian journalists,Two Haitian journalists killed in gang attack .,Two Haitian journalists killed in gang attack
5223,0,0,0,0,0,0,"More than 3.7 million infected with Covid in UK, says ONS"
5224,0,0,0,0,0,"Irish government to pay ' basic income ' to 2,000","Irish government to pay 'basic income' to 2,000 artists"
5225,0,0,0,0,0,0,Marking the anniversary of the Capitol riot
5226,0,0,0,0,Instagram,0,Instagram blocked hashtag in memory of Iran plane crash victims
5227,0,0,0,0,0,Djokovic visa row : Second player loses visa over vaccine,Djokovic visa row: Second player loses visa over vaccine status
5228,0,0,0,0,0,to lowest in months after US Fed remarks .,Bitcoin prices fall to lowest in months after US Fed remarks
5229,0,0,0,0,Djokovic,the Australian Open ?,Could Djokovic argue his way to the Australian Open?
5230,0,0,0,0,0,0,Troops told to fire without warning in Kazakhstan
5231,0,0,0,0,0,is long Covid and what are the symptoms ?,What is long Covid and what are the symptoms?
5232,0,0,0,0,0,at least eight Covid jabs .,India man has taken at least eight Covid jabs
5233,0,0,0,0,Hong Kong,0,Hong Kong quarantines all 100 guests of scandal-hit birthday party
5234,0,0,0,0,Australia,other foreign tennis players .,Australia investigates visas of other foreign tennis players
5235,0,0,0,0,0,send important message ' to countries where witch hunts still,Witch apology in Scotland would 'send important message' to countries where witch hunts still take place
5236,0,0,0,0,0,Djokovic stay highlights refugee concerns at Melbourne detention hotel .,Djokovic stay highlights refugee concerns at Melbourne detention hotel
5237,0,0,0,0,you,How closely have you been paying attention to what 's,"How closely have you been paying attention to what's been going on during the past seven days?

Take our news quiz"
5238,India 's jobs crisis,is more serious than it,0,0,0,more serious than it seems .,India's jobs crisis is more serious than it seems
5239,0,0,0,0,0,Capitol marked anniversary of riot .,How the US Capitol marked anniversary of riot
5240,Samsung,expects its profits,0,0,0,0,Samsung expects its profits to jump by 52 percent  for the last three months of 2021
5241,0,0,0,0,0,to almost triple across the world by 2050 .,Dementia cases expected to almost triple across the world by 2050
5242,0,0,0,0,0,0,Omicron: 13 passengers on Italy-India flight escape quarantine
5243,0,0,0,0,0,10 bodies found in car in Mexico,Two arrested after 10 bodies found in car in Mexico
5244,0,0,0,0,0,daring to defy China,Lithuania wobbles after daring to defy China
5245,0,0,0,0,0,0,Myanmar coup: The doctors and nurses defying the military
5246,0,0,0,0,Investors,0,Investors threaten drug maker bonuses over vaccine access
5247,0,0,0,North Atlantic,0,Russian submarine hit Royal Navy warship in North Atlantic .,Russian submarine hit Royal Navy warship in North Atlantic
5248,0,0,0,0,We,an ideological civil war ” US Congresswoman Stacey Plaskett reflects,"“We are in an ideological civil war”

US Congresswoman Stacey Plaskett reflects on the 6 January Capitol riot one year on"
5249,0,0,0,Xi'an,0,The messy cost of China 's Covid lockdown in Xi'an,The messy cost of China's Covid lockdown in Xi'an
5250,0,0,0,0,0,save cardiac arrest patient in Sweden .,Drone helps save cardiac arrest patient in Sweden
5251,0,0,0,0,0,The Last Picture Show director Peter Bogdanovich dies aged 82,The Last Picture Show director Peter Bogdanovich dies aged 82
5252,0,0,0,Italy - India,More than 100 people,test positive for Covid on Italy - India flight .,More than 100 people test positive for Covid on Italy-India flight
5253,betrayed by the Capitol riot US Senator Tammy Duckworth,describes being barricaded for four hours,0,Capitol,I,0,"I feel betrayed by the Capitol riot

US Senator Tammy Duckworth describes being barricaded for four hours when the Capitol was stormed"
5254,Novak Djokovic,will be deported if he,0,0,Novak Djokovic,0,"Novak Djokovic will be deported if he hasn't told truth, deputy PM says"
5255,0,0,0,0,0,"Deadly Omicron should not be called mild , warns World","Deadly Omicron should not be called mild , warns World Health Organization"
5256,0,0,0,0,0,protest bloodshed,Kazakhstan government restores fuel price cap after protest bloodshed
5257,0,0,0,Capitol,I,a physical battle A year after the US Capitol riot,"I would love a physical battle

A year after the US Capitol riot, we speak to QAnon believers"
5258,0,0,0,0,0,Serbians angry over Novak Djokovic 's Australia entry ban .,Serbians angry over Novak Djokovic's Australia entry ban
5259,0,0,0,0,0,clashes continue,Machine gun fire heard in Kazakhstan as clashes continue
5260,0,0,0,0,0,luring poorer countries into debt ?,Is China luring poorer countries into debt?
5261,0,0,0,Capitol,This,the presidential election to Joe Biden This is how the,"One year ago, rioters stormed the US Capitol after Donald Trump lost the presidential election to Joe Biden

This is how the world's media reacted"
5262,0,0,0,0,0,0,Why have there been riots and deaths in Kazakhstan?
5263,0,0,0,0,0,is Long Covid and what are the symptoms ?,What is Long Covid and what are the symptoms?
5264,0,0,0,0,0,0,Capitol riot: What happened to these rioters?
5265,0,0,0,0,At least seven Palestinians,At least seven Palestinians killed and three others badly injured,At least seven Palestinians killed and three others badly injured in crash between truck and a minibus
5266,0,0,0,Tigray,starving children,by civil war in Ethiopia .,Tigray hospital running out of food for starving children impacted by civil war in Ethiopia
5267,We,’re living at an inflection point,0,0,We,’re engaged anew in a struggle between democracy and autocracy,"“We’re living at an inflection point in history”

Joe Biden says “we’re engaged anew in a struggle between democracy and autocracy”, adding that Donald Trump and the mob that rioted at the Capitol “could not be further away from the core American values”"
5268,We,are one nation under God … we,0,Capitol,we,0,"“We are one nation under God… we are the United States of America”

On the anniversary of the Capitol riot US President Joe Biden says “God bless you all”"
5269,0,0,0,0,0,ca n’t be patriotic when you embrace and enable lies,"“You can’t be patriotic when you embrace and enable lies”

US President Joe Biden says those that stormed the Capitol “held a dagger at the throat of America and American democracy”"
5270,0,0,0,Capitol,we,accepts political violence as a norm ? ”,"“Are we going to be a nation that accepts political violence as a norm?”

One year on from the Capitol riot US President Joe Biden says now is the time to “decide what nation we’re going to be”"
5271,He,ca n’t accept he,0,0,0,ca n’t accept he lost ” US President Joe Biden,"“He can’t accept he lost”

US President Joe Biden says Donald Trump “refused to accept the will of American people” and “created a web of lies”"
5272,a violent mob,breached the Capitol,0,0,Trump,this sacred place democracy was attacked US President Biden says,"In this sacred place democracy was attacked

US President Biden says Trump tried to prevent the peaceful transfer of power as a violent mob breached the Capitol

But they failed... [and we need to] make sure such an attack never happens again"
5273,great nations,do n’t bury the truth,0,Capitol,0,"“ great nations do n’t bury the truth , they","“They were looking to deny the will of the people… and overturn an election”

US President Joe Biden says “great nations don’t bury the truth, they face up to it” speaking about the Capitol riot one year on"
5274,0,0,0,Capitol,US President Joe Biden,"law enforcement , assaulted those police officers ” US President","“A crowd that professes their love for law enforcement, assaulted those police officers”

US President Joe Biden reflects on the Capitol riot, on the first anniversary of the clashes in Washington DC"
5275,0,0,0,0,0,0,NFT marketplace OpenSea valued at more than $13bn
5276,we,"are not vigilant , if we",0,0,0,"not vigilant , if we do not defend it ,","“If we are not vigilant, if we do not defend it, democracy will not stand”

US vice-president Kamala Harris says “the violent assault that took place here… reflects the fragility of democracy”"
5277,0,0,0,Capitol,They,"generations of Americans have marched , picketed and shed blood","“They were assaulting the institutions, the values, the ideals, that generations of Americans have marched, picketed and shed blood to establish and defend”

US vice-president Kamala Harris speaks about the “chaos” of the US Capitol riot one year on"
5278,0,0,0,0,0,US Capitol riot,US President Joe Biden about to speak at Congress one year after US Capitol riot
5279,0,0,0,0,0,Late cancer diagnosis : Listen to your body .,Late cancer diagnosis: Listen to your body
5280,0,0,0,0,0,0,"'A nation in decline'

How the world saw the Capitol riot"
5281,0,0,0,0,Guatemala soldiers,0,Guatemala soldiers face rape trial after 40 years
5282,0,0,0,0,0,How Republican Kevin McCarthy 's stance on Trump and the,How Republican Kevin McCarthy's stance on Trump and the Capitol riot has changed over the year
5283,0,0,0,0,0,Indian police arrest alleged creator of app to ' auction,Indian police arrest alleged creator of app to 'auction' Muslim women
5284,0,0,0,0,India,0,India records first death linked to Omicron variant
5285,0,0,0,0,0,0,'A nation in decline' - how the world saw the Capitol riot
5286,0,0,0,0,0,"Korea successfully tested hypersonic missile , says report .","North Korea successfully tested hypersonic missile, says report"
5287,0,0,0,0,0,0,Biden to blame Trump for Capitol riot one year on
5288,0,0,0,0,0,0,"‘Is this America?’ 

On duty during the Capitol riot"
5289,0,0,0,0,PinkPantheress,0,PinkPantheress wins BBC Sound Of 2022
5290,0,0,0,West,0,in Russian row with West .,Ukraine crisis: EU looks for role in Russian row with West
5291,0,0,0,0,Vodafone and EE delay EU,0,Vodafone and EE delay EU roaming charges return
5292,0,0,0,0,0,'s biggest night .,Grammy Awards 2022: Omicron postpones music's biggest night
5293,0,0,0,0,0,century black activist whose arrest 130 years ago led to,"Pardon for Homer Plessy, a 19th century black activist whose arrest 130 years ago led to seperate but equal segregation laws"
5294,0,0,0,0,some fellow Hollywood stars,says viral video she and some fellow Hollywood stars made,Actress Gal Gadot says viral video she and some fellow Hollywood stars made at beginning of pandemic was in poor taste
5295,Indian Prime Minister Narendra Modi,trapped on flyover in what is being seen as security breach,0,0,0,Indian Prime Minister Narendra Modi trapped on flyover in what,Indian Prime Minister Narendra Modi trapped on flyover in what is being seen as security breach of his convoy
5296,0,0,0,0,Pope Francis,is selfish .,Pope Francis says choosing pets over kids is selfish
5297,0,0,0,0,0,Australian model and actress Alli Simpson lucky to be alive,Australian model and actress Alli Simpson lucky to be alive after diving accident
5298,0,0,0,0,0,privacy case,Meghan to receive £1 in damages after privacy case
5299,0,0,0,0,0,13 dead in Philadelphia apartment blaze .,Seven children among 13 dead in Philadelphia apartment blaze
5300,0,0,0,0,0,dies aged 99 .,US actress Joan Copeland dies aged 99
5301,0,0,0,0,0,vaccinating,US science teacher arrested for vaccinating 17-year-old student
5302,0,0,0,0,0,protesters enter Kazakhstan airport,Staff flee as protesters enter Kazakhstan airport
5303,0,0,0,0,0,French uproar as Macron vows to ' piss off ',French uproar as Macron vows to 'piss off' unvaccinated
5304,0,0,0,0,0,extends secondary mirror .,James Webb Space Telescope extends secondary mirror
5305,0,0,0,0,0,0,"South Africa's Zondo commission report: Scandal, bullying and fear"
5306,0,0,0,0,Australia,0,"Australia could refuse Novak Djokovic entry over vaccine row, says PM Scott Morrison"
5307,John Deere,unveils automated tractor,0,0,John Deere,0,John Deere unveils automated tractor that tills fields on its own
5308,0,0,0,0,Novak Djokovic,"being able to play in the Australian Open , after","Australians give their views on Novak Djokovic being able to play in the Australian Open, after being exempted from vaccination rules"
5309,0,0,0,0,France,that badly wounded French driver in the Dakar Rally .,France opens terrorism probe into blast in Saudi Arabia that badly wounded French driver in the Dakar Rally
5310,0,0,0,0,Iconic Bangkok station Hua Lamphong,Iconic Bangkok station Hua Lamphong reaches the end of the,Iconic Bangkok station Hua Lamphong reaches the end of the line
5311,0,0,0,0,0,days apart .,France's TV twins Grichka and Igor Bogdanoff die of Covid six days apart
5312,0,0,0,0,0,completes remarkable solo South Pole trek .,Army officer completes remarkable solo South Pole trek
5313,0,0,0,0,0,Paraguayan soldier killed by deer at presidential palace .,Paraguayan soldier killed by deer at presidential palace
5314,0,0,0,0,you,0,"How can you tell if you have Covid, or a winter cold? 🤧"
5315,0,0,0,0,New York prosecutors,accusing former governor Andrew Cuomo of inappropriately groping aide .,New York prosecutors drop charge accusing former governor Andrew Cuomo of inappropriately groping aide
5316,0,0,0,0,0,$ 6.6 bn bailout,China investment firm's shares slump after $6.6bn bailout
5317,0,0,0,0,Colombian,Colombian charged over Haiti president 's murder .,Colombian charged over Haiti president's murder
5318,0,0,0,0,0,US exit,China Mobile shares rise in Shanghai debut after US exit
5319,0,0,0,Grand,0,The stunning Indian gorge that resembles the Grand Canyon .,The stunning Indian gorge that resembles the Grand Canyon
5320,0,0,0,0,0,Kazakhstan fuel protests,Emergency declared after Kazakhstan fuel protests
5321,President Macron,warns he,0,0,0,'s unvaccinated .,President Macron warns he will hassle France's unvaccinated
5322,0,0,0,0,0,0,Nirvana's Nevermind cover art lawsuit dismissed
5323,0,0,0,0,0,0,Behind the Winter Olympic bubble in Beijing
5324,0,0,0,0,Canada,in indigenous child welfare case .,Canada reaches $31bn deal in indigenous child welfare case
5325,0,0,0,0,0,as top US car seller ends .,General Motors 90-year streak as top US car seller ends
5326,0,0,0,0,0,0,Donald Trump's children refuse to testify in fraud inquiry
5327,0,0,0,0,0,dismiss civil sexual assault case .,Prince Andrew's lawyers to ask US court to dismiss civil sexual assault case
5328,0,0,0,Europe,0,0,Europe's tattoo artists fear for future after EU ink ban
5329,0,0,0,0,0,opening Xinjiang showroom,Tesla criticised after opening Xinjiang showroom
5330,0,0,0,0,0,0,Sudan forces fire tear gas at protesters
5331,0,0,0,0,Apple,0,Apple becomes first firm to hit $3tn market value
5332,Omicron stats,"are huge , but look beyond them",0,0,0,"are huge , but look beyond them .","Omicron stats are huge, but look beyond them"
5333,0,0,0,Xi'an,0,run low in lockdown .,"Swapping cigarettes for cabbage, Xi'an residents trade goods for food as supplies run low in lockdown"
5334,0,0,0,0,0,"made famous in Leonardo DiCaprio movie The Beach , reopens","Thailand's Maya Bay, made famous in Leonardo DiCaprio movie The Beach, reopens after more than three years"
5335,0,0,0,0,0,Second Chinese city forced into lockdown after three Covid cases,Second Chinese city forced into lockdown after three Covid cases discovered
5336,0,0,0,0,Two,after teenage girl 's suicide sparks outrage .,Two arrested in Egypt after teenage girl's suicide sparks outrage
5337,0,0,0,0,0,Major snowfall blankets Washington DC .,Major snowfall blankets Washington DC
5338,0,0,0,0,0,setting South Africa 's parliament in Cape Town on fire,"Man detained for setting South Africa's parliament in Cape Town on fire was found at the site with explosives, prosecutors allege"
5339,0,0,0,0,0,Indian police arrest man over fake auction of Muslim women,Indian police arrest man over fake auction of Muslim women
5340,0,0,0,0,0,beekeepers protest in Chile,Police stung as beekeepers protest in Chile
5341,0,0,0,0,0,Australians desperate for tests amid Omicron surge .,Australians desperate for tests amid Omicron surge
5342,0,0,0,0,Evergrande shares,Evergrande shares rise as Hong Kong trade resumes .,Evergrande shares rise as Hong Kong trade resumes
5343,0,0,0,Xi'an,0,cabbage : Xi'an residents barter food amid shortage,Cigarettes for cabbage: Xi'an residents barter food amid shortage
5344,0,0,0,0,0,0,South Africa's parliament building on fire again
5345,0,0,0,0,0,0,"England must stick with Covid Plan B to protect NHS, UK PM says"
5346,0,0,0,0,0,a supersonic fighter jet .,Watching North Korea from a supersonic fighter jet
5347,0,0,0,0,0,a better way to make new resolutions stick ?,Is there a better way to make new resolutions stick?
5348,0,0,0,Africa,0,0,Africa's lost 'Motown' years rediscovered
5349,0,0,0,0,0,the tiny keys to my heart .,Why BlackBerry held the tiny keys to my heart
5350,0,0,0,0,Canadian families,Canadian families win compensation over jet downed by Iran .,Canadian families win compensation over jet downed by Iran
5351,0,0,0,0,0,incident near island,Donegal: Man drowns after incident near island
5352,0,0,0,0,0,0,"Haiti PM Ariel Henry survives assassination attempt, officials say"
5353,0,0,0,0,0,'s new title ?,Timed Teaser: What's Tony Blair's new title?
5354,0,0,0,0,0,0,South Africa parliament fire flares up again
5355,0,0,0,0,0,amid financial turmoil .,Turkey's inflation hits 36 percent  amid financial turmoil
5356,0,0,0,0,French MPs,French MPs get death threats over support for Covid vaccine,French MPs get death threats over support for Covid vaccine pass
5357,0,0,0,0,0,0,South Korea says man who crossed to North is gymnast who defected
5358,0,0,0,Air,Newborn baby,Newborn baby found in toilet bin of Air Mauritius plane,Newborn baby found in toilet bin of Air Mauritius plane
5359,0,0,0,0,0,Israeli photographer captures unique bird spoon image .,Israeli photographer captures unique bird spoon image
5360,0,0,0,0,0,Top US phone firms reject call to delay 5G rollout,Top US phone firms reject call to delay 5G rollout
5361,0,0,0,0,Ex-Australia teen cricketer,0,Ex-Australia teen cricketer accuses team official of rape
5362,0,0,0,0,0,is latest to close .,Hong Kong's Citizen News website is latest to close
5363,Oxfam,loses foreign funding,0,0,it,loses foreign funding in India .,Oxfam says work will suffer after it loses foreign funding in India
5364,0,0,0,0,0,0,John Quinn: Isle of Man attorney general dies
5365,0,0,0,0,The farm helping refugees,0,The farm helping refugees build a life in Australia
5366,0,0,0,0,0,0,The comedians under fire from Hindu nationalists
5367,0,0,0,0,0,no longer with Tampa Bay Buccaneers after mid-game walk -,Antonio Brown no longer with Tampa Bay Buccaneers after mid-game walk-off
5368,0,0,0,0,0,Kenyan conservationist dies aged 77 .,Richard Leakey: Kenyan conservationist dies aged 77
5369,0,0,0,0,0,as effective as a personal trainer ?,Can fitness apps be as effective as a personal trainer?
5370,0,0,0,0,Evergrande,firm tries to raise cash,Evergrande suspends shares in Hong Kong as firm tries to raise cash
5371,0,0,0,0,0,think small eyes are not beautiful .,China: Why some think small eyes are not beautiful
5372,0,0,0,0,Ukraine,0,Emily in Paris: Ukraine complains over Kiev character stereotype
5373,0,0,0,0,0,0,Sudan coup: Prime Minister Abdalla Hamdok resigns amid mass protests
5374,0,0,0,0,0,", aged 27 .","Aoife Beary: Berkeley balcony collapse survivor dies, aged 27"
5375,0,0,0,0,0,0,Marjorie Taylor Greene: Twitter bans congresswoman over Covid misinformation
5376,0,0,0,0,0,0,Israel Omicron spike could bring herd immunity but with risks - health boss
5377,0,0,0,0,0,’s civil rights group uncovering an uncomfortable past .,Memorial: Russia’s civil rights group uncovering an uncomfortable past
5378,0,0,0,0,EU flag,after right - wing outrage .,EU flag removed from Arc de Triomphe after right-wing outrage
5379,0,0,0,0,0,Germain forward Lionel Messi isolating after testing positive for Covid,Paris St-Germain forward Lionel Messi isolating after testing positive for Covid
5380,0,0,0,0,Rapper Central Cee,0,Rapper Central Cee kicks off BBC Sound of 2022 countdown
5381,0,0,0,0,0,"Tiny tigers , trees as tasty treats , and other","Tiny tigers, trees as tasty treats, and other stories you may have missed"
5382,Africa,plays on in 2022 without its great referee,0,Africa,0,its great referee Desmond Tutu .,Africa plays on in 2022 without its great referee Desmond Tutu
5383,0,0,0,0,The parkour group,0,The parkour group saving energy by using their skills turning off city lights
5384,0,0,0,0,0,army veteran with PTSD,Weight loss transformation for army veteran with PTSD
5385,0,0,0,0,who,0,In the footsteps of the women who escaped a Nazi death march
5386,0,0,0,0,Russia,censor Western social media .,How Russia tries to censor Western social media
5387,0,0,0,0,0,South Korean crosses DMZ in rare defection to North Korea,South Korean crosses DMZ in rare defection to North Korea
5388,0,0,0,0,US flight cancellations,hit new holiday peak amid Covid and bad weather .,US flight cancellations hit new holiday peak amid Covid and bad weather
5389,0,0,0,0,0,tests positive for Covid .,England men's cricket head coach Chris Silverwood tests positive for Covid
5390,0,0,0,0,0,kidnapped Chinese man with family .,Map drawn from memory helps reunite kidnapped Chinese man with family
5391,0,0,0,0,0,presumed dead after Colorado wildfires .,Three people reported missing and presumed dead after Colorado wildfires
5392,0,0,0,0,0,Major fire rips through South Africa parliament building in Cape,Major fire rips through South Africa parliament building in Cape Town
5393,0,0,0,0,EU,and nuclear energy ' green ' prompt row .,EU plans to label gas and nuclear energy 'green' prompt row
5394,0,0,0,0,0,make domestic flights fossil fuel free by 2030 .,Denmark to make domestic flights fossil fuel free by 2030
5395,0,0,0,Europe,0,0,New Year's Eve Fireworks kill and injure in Europe despite bans
5396,0,0,0,0,UAE,bans foreign travel for unvaccinated citizens .,UAE bans foreign travel for unvaccinated citizens
5397,0,0,0,0,0,French car - burning protesters return for New Years ',French car-burning protesters return for New Years' Eve
5398,0,0,0,0,New law allowing assisted suicide,New law allowing assisted suicide takes effect Austria .,New law allowing assisted suicide takes effect Austria
5399,0,0,0,0,0,French ban on plastic packaging for fruit and vegetables begins,French ban on plastic packaging for fruit and vegetables begins
5400,0,0,0,0,0,"is warmest on record in the UK , Met Office","New Year's Day is warmest on record in the UK, Met Office says"
5401,0,0,0,0,Emma Raducanu,Covid - 19 isolation,Emma Raducanu withdraws Melbourne Summer Set after Covid-19 isolation
5402,0,0,0,0,0,"Newborn tiger cubs , tasty tree treats and frozen fishing","Newborn tiger cubs, tasty tree treats and frozen fishing - here are some of the stories you may have missed this week 🐯🌲❄️"
5403,0,0,0,0,0,Anti-apartheid campaigner remembered in Cape Town .,Desmond Tutu funeral: Anti-apartheid campaigner remembered in Cape Town
5404,0,0,0,0,0,more rational this year .,Three ways to be more rational this year
5405,0,0,0,0,0,0,Rogel Aguilera-Mederos: Colorado truck driver's sentence cut by 100 years
5406,0,0,0,0,0,0,Woman says families in her neighbourhood lost everything in Colorado wildfires
5407,0,0,0,0,0,0,"Obituary: Betty White, the Golden Girl with a heart of gold"
5408,0,0,0,0,0,'s fierce fires threaten to ravage ancient sequoia forests .,California's fierce fires threaten to ravage ancient sequoia forests
5409,0,0,0,0,0,0,Celebrations have taken place around the world to welcome 2022
5410,0,0,0,0,0,At least 12 dead in New Year temple stampede in,At least 12 dead in New Year temple stampede in India
5411,0,0,0,0,0,for new South African heroes .,"After Desmond Tutu, a time for new South African heroes"
5412,0,0,0,0,Residents,following devastating fire .,Colorado: Residents return following devastating fire
5413,0,0,0,0,0,Why Chinese stand - up comedians are turning to English,Why Chinese stand-up comedians are turning to English
5414,0,0,0,Guernsey,0,0,New Year Honours 2022: Two recognised in Guernsey
5415,0,0,0,0,Biden,Golden Girls actress,Betty White: Biden leads tributes for Golden Girls actress
5416,0,0,0,0,0,Covid booster 88 percent effective against hospital treatment with Omicron,Covid booster 88 percent  effective against hospital treatment with Omicron
5417,0,0,0,0,0,displays welcome 2022 .,New Year's Eve: Firework displays welcome 2022
5418,0,0,0,0,0,0,Ghislaine Maxwell: Rape survivor describes 'locking eyes' with Maxwell in court
5419,0,0,0,0,0,approves new Covid antiviral Paxlovid .,UK medicines regulator approves new Covid antiviral Paxlovid
5420,0,0,0,0,0,Hong Kong welcomes in,Fireworks and live music as Hong Kong welcomes in 2022
5421,0,0,0,0,0,0,Jeffrey Epstein: Charges dropped against prison guards who falsified records
5422,0,0,0,0,0,heartbreakingly beautiful ' art of Laurie Anderson .,The 'heartbreakingly beautiful' art of Laurie Anderson
5423,0,0,0,0,0,WHO chief optimistic disease will be beaten in 2022 .,Covid-19: WHO chief optimistic disease will be beaten in 2022
5424,0,0,0,New Guernsey,0,0,New Guernsey school measures to prevent Omicron spread
5425,0,0,0,0,0,India Covid cases spike,Omicron: Third wave looms as India Covid cases spike
5426,0,0,0,0,0,escapes fast - spreading flames .,Colorado wildfires: News crew escapes fast-spreading flames
5427,0,0,0,0,The teenagers,0,The teenagers suing 33 countries over inaction against climate change
5428,Auckland,welcomes in 2022 with a light show,0,0,New Zealand,a light show projected over the city 's Harbour Bridge,"Happy New Year!

Auckland, New Zealand welcomes in 2022 with a light show projected over the city's Harbour Bridge and Sky Tower"
5429,0,0,0,0,0,delivers medical supplies to remote islands .,Cape Verde: Drone delivers medical supplies to remote islands
5430,Desmond Tutu 's body,lies in state,0,0,Desmond Tutu 's body,his old cathedral .,Desmond Tutu's body lies in state in his old cathedral
5431,0,0,0,0,0,2021 viral videos : The social media moments India celebrated,2021 viral videos: The social media moments India celebrated
5432,0,0,0,0,Teva Pharmaceuticals,found liable in New York opioid trial .,Teva Pharmaceuticals found liable in New York opioid trial
5433,0,0,0,0,0,after positive mid-flight test .,Woman isolates in toilet for five hours after positive mid-flight test
5434,0,0,0,0,0,says former England striker Ian Wright .,"Africa Cup of Nations: Tournament is being 'disrespected', says former England striker Ian Wright"
5435,0,0,0,0,body,body lies in state,Desmond Tutu: Mourners queue to pay respects as body lies in state
5436,0,0,0,0,0,after social media outcry .,Bangladesh: Women-only beach scrapped after social media outcry
5437,0,0,0,Africa,0,0,Africa's year in pictures 2021: Giggles and coronations
5438,0,0,0,0,Putin,Biden new sanctions could rupture ties .,Ukraine tensions: Putin tells Biden new sanctions could rupture ties
5439,0,0,0,0,0,"cruises even if vaccinated , CDC tells Americans .","Avoid cruises even if vaccinated, CDC tells Americans"
5440,0,0,0,0,0,0,Jersey: Ministers cut Covid isolation period to seven days
5441,0,0,0,0,Russia,members foreign agents .,Russia labels Pussy Riot members foreign agents
5442,0,0,0,0,0,Irish people told to avoid New Year 's parties,Covid-19: Irish people told to avoid New Year's parties
5443,0,0,0,0,0,monuments likely headed to black history museum .,Virginia Confederate monuments likely headed to black history museum
5444,0,0,0,0,The teenagers,0,The teenagers suing 33 countries to tackle climate change
5445,0,0,0,0,0,after guilty verdict .,Ghislaine Maxwell's victims speak of relief after guilty verdict
5446,A $ 10bn glittering space jewel,begins its mission,0,0,0,0,A $10bn glittering space jewel begins its mission
5447,0,0,0,0,Epstein victims,0,"No one is above the law

Epstein victims react to verdict"
5448,0,0,0,0,0,What next after Ghislaine Maxwell 's guilty verdict ?,What next after Ghislaine Maxwell's guilty verdict?
5449,0,0,0,0,0,fake news ' spread in 2021 .,How Covid and climate misinformation and 'fake news' spread in 2021
5450,0,0,0,0,0,0,How Covid and climate misinformation spread in 2021
5451,0,0,0,0,0,0,How accusers' testimony brought Ghislaine Maxwell down
5452,0,0,0,0,0,shot dead at Naples Zoo in Florida after biting cleaner,Tiger shot dead at Naples Zoo in Florida after biting cleaner's arm
5453,0,0,0,0,0,went wrong with vaccinating the world ?,What went wrong with vaccinating the world?
5454,0,0,0,0,0,and political leaders pay tribute to Desmond Tutu in Cape,Religious and political leaders pay tribute to Desmond Tutu in Cape Town
5455,0,0,0,0,0,appeal guilty verdict .,Ghislaine Maxwell's lawyers to appeal guilty verdict
5456,0,0,0,0,0,0,Ghislaine Maxwell: How accusers' testimony brought her down
5457,0,0,0,0,Protesters,0,Australia: Protesters set Old Parliament House in Canberra on fire
5458,0,0,0,0,0,A new way of farming in dry climates ?,A new way of farming in dry climates?
5459,0,0,0,0,0,hailing giant Didi sees losses deepen after crackdown .,China ride-hailing giant Didi sees losses deepen after crackdown
5460,0,0,0,0,0,Notable African deaths of 2021 : From ' Ethiopia 's,Notable African deaths of 2021: From 'Ethiopia's Elvis' to mega pastors
5461,0,0,0,0,0,0,COP 26: The teenagers suing 33 countries
5462,Elon Musk,rejects claims,0,0,0,his satellites are hogging space,Elon Musk rejects claims that his satellites are hogging space
5463,0,0,0,0,0,unrecyclable ' : How are hair salons going green,Recycling the 'unrecyclable': How are hair salons going green?
5464,0,0,0,0,0,is critical .,James Webb telescope: Sun shield deployment is critical
5465,0,0,0,0,Critics,0,Critics decry JK Rowling's absence in Potter reunion
5466,0,0,0,0,0,here already .,What does future warfare look like? It's here already
5467,0,0,0,0,warning,0,Alaska 'Icemageddon' warning follows heat record
5468,0,0,0,0,0,diplomatic path ' .,Ukraine tensions: Biden and Putin phone call seeks 'diplomatic path'
5469,0,0,0,0,Jersey,1300 new Covid cases since Christmas Eve .,Jersey records 1300 new Covid cases since Christmas Eve
5470,0,0,0,0,0,0,Public shaming returns amid Covid fears in China
5471,0,0,0,0,many,TV special reuniting members of the Harry Potter cast receives,"TV special reuniting members of the Harry Potter cast receives mixed reviews from critics, with many noting the absence of author JK Rowling"
5472,0,0,0,0,0,at major consumer technology trade show CES 2022 .,More companies cancel in-person appearances at major consumer technology trade show CES 2022
5473,0,0,0,0,public,in southern China caught on camera parading alleged offenders through,Police in southern China caught on camera parading alleged offenders through streets in public shaming exercise
5474,0,0,0,0,0,"after memorial candle , lit in memory of a patient","Three die after memorial candle, lit in memory of a patient, sets fire to hospital ward"
5475,"Kakwenza Rukirabashaija , the author of The Greedy Barbarian ,",has been detained his lawyer,0,0,"Kakwenza Rukirabashaija , the author of The Greedy Barbarian ,",the Ugandan president 's son as obese on Twitter .,"Kakwenza Rukirabashaija, the author of The Greedy Barbarian, has been detained his lawyer says

The award-winning writer recently described the Ugandan president's son as obese on Twitter"
5476,0,0,0,0,0,News independent website shuts down after raid .,Hong Kong's Stand News independent website shuts down after raid
5477,0,0,0,0,0,a stray police bullet in Los Angeles .,US teen Valentina Orellana-Peralta 'died in mother's arms' after being hit by a stray police bullet in Los Angeles
5478,0,0,0,0,Indonesia,0,Indonesia lifts ban on Boeing 737 Max after 2018 Lion Air crash
